                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity                 -Infinity
  -1.3244087048601338E-003  -1.3248086405446070E-003  -1.3377409697535995E-003  -1.3244087048601338E-003  -1.3221429423702835E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3229738794882297E-003  -1.3052491297871464E-003  -1.3195020825528181E-003  -1.3059366101437343E-003  -1.3300506183539223E-003  -1.3247643568319236E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.2710236495553713E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003  -1.3244087048601338E-003
   1.9726353645936902E-003   1.9727715592427653E-003   1.9670224210915151E-003   1.9725472774358441E-003   1.9724543538003651E-003   1.9726353777862497E-003   1.9726353645936902E-003   1.9727193725641852E-003   1.9696746826590055E-003   1.9886101297362136E-003   1.9265649991990431E-003   1.9685716647728320E-003   1.9720991991509632E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   2.0009945851463267E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003   1.9726353645936902E-003
 -0.21603617188721941      -0.21604963418285555      -0.21412193653153716      -0.21599485978947805      -0.21598228375489745      -0.21603618438054326      -0.21603617188721941      -0.21593246542545277      -0.21477665687975692      -0.21969229865520565      -0.20705278541073885      -0.21481879207475280      -0.21595923608076673      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.23749847667598684      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941      -0.21603617188721941     
  0.43516450099846188       0.43555363936951763       0.42645737823370689       0.43481736649767688       0.43499076727787062       0.43516225950299647       0.43516450099846188       0.43508354601381122       0.42692591568318411       0.42753531631888952       0.41396732836368977       0.43090539955908580       0.43518449519685287       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.50340784492008583       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.43516450099846188       0.43516450099846188     
   4.0512570219614084        4.0511831659190261        4.0269137535524226        4.0507847985617333        4.0505608275167004        4.0512583775948725        4.0512570219614084        4.0493850126311921        4.0358747416260465        4.1058466292763987        3.9432806038561670        4.0350108017433923        4.0500919537753104        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.3750079069051262        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.0512570219614084        4.0512570219614084     
  -2.7320494548048793E-005  -2.7321676568416425E-005  -2.7137871513147173E-005  -2.7319452573992836E-005  -2.7309881009247993E-005  -2.7320498221901509E-005  -2.7320494548048793E-005  -2.7200939785467918E-005  -2.7292729083451729E-005  -2.7898609555596109E-005  -2.7352579414494474E-005  -2.7168174579867911E-005  -2.7300405604514473E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.8534410762464968E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005  -2.7320494548048793E-005
   7.3871548763334962E-003   7.3888087989489254E-003   7.3141569476695570E-003   7.3867577366286321E-003   7.3836908066877531E-003   7.3871548054304922E-003   7.3871548763334962E-003   7.3677832082101784E-003   7.3734154533042920E-003   7.4942775076900468E-003   7.3804020611047553E-003   7.3717425288562996E-003   7.3912575920891573E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.6900508337935901E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003   7.3871548763334962E-003
  -6.1085551734648420E-002  -6.1128496445882370E-002  -6.0563010533947643E-002  -6.1087760659223840E-002  -6.1064306683507000E-002  -6.1085637975044300E-002  -6.1085551734648420E-002  -6.0729284416885021E-002  -6.1242451930623741E-002  -6.0685468391646714E-002  -6.0471749318549026E-002  -6.1125561780445828E-002  -6.1123515014121922E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1335560683306423E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002  -6.1085551734648420E-002
  0.44904431484968249       0.44904286968728313       0.44990201014564279       0.44905164964148164       0.44908699908254762       0.44904436306171153       0.44904431484968249       0.44910232788785126       0.44934559114373795       0.44744229689249315       0.44887939051120240       0.44924800976524976       0.44899584791419872       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44452321530621547       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44904431484968249       0.44904431484968249     
  -1.8731096834532814E-008  -1.8734151816169663E-008  -1.8678913314006704E-008  -1.8730914099711574E-008  -1.8727878572822609E-008  -1.8731096975484030E-008  -1.8731096834532877E-008  -1.8698638209684629E-008  -1.8732518250646550E-008  -1.8807745297733034E-008  -1.8603405624024407E-008  -1.8704352310610945E-008  -1.8728506989546039E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8644433243118970E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008  -1.8731096834532814E-008
   1.8715922173034350E-006   1.8727146399979843E-006   1.8525384288113821E-006   1.8714678468382446E-006   1.8704471019323649E-006   1.8715919645528924E-006   1.8715922173035286E-006   1.8591207180731084E-006   1.8706469805712774E-006   1.8899403540590587E-006   1.8456487809683440E-006   1.8600011075973116E-006   1.8707964104468608E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   2.0188823511690821E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006   1.8715922173034350E-006
  -1.6769046304388529E-006  -1.6807444554570271E-006  -1.6232017123614904E-006  -1.6761137677307745E-006  -1.6687047436239896E-006  -1.6767780661910252E-006  -1.6769046304386909E-006  -1.6315848715891504E-006  -1.6814880056781995E-006  -1.6413808671635197E-006  -1.6134867522283380E-006  -1.6424221290994108E-006  -1.6756358720021093E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.9735437371525307E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006  -1.6769046304388529E-006
  -1.4081971739603830E-005  -1.4096819717903946E-005  -1.3818733033630510E-005  -1.4080344650252172E-005  -1.4068948893134375E-005  -1.4082032038179437E-005  -1.4081971739604481E-005  -1.3913730663236487E-005  -1.4061621628958103E-005  -1.4357600145615683E-005  -1.3766355755352000E-005  -1.3914901638124968E-005  -1.4068855199235057E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.6636516970025034E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005  -1.4081971739603830E-005
  -2.7309579593413573E-009  -2.7306807762723193E-009  -2.7222660433295468E-009  -2.7308280250274330E-009  -2.7305972436823101E-009  -2.7309580140027992E-009  -2.7309579593413573E-009  -2.7303829946926201E-009  -2.7215559133060461E-009  -2.7433098496006633E-009  -2.7297362535575038E-009  -2.7250506136884950E-009  -2.7298948463218821E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7512739897575239E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009  -2.7309579593413573E-009
   2.0436291411346731E-007   2.0428771858488622E-007   2.0171912441222376E-007   2.0427770181445513E-007   2.0427125362473689E-007   2.0436294258529679E-007   2.0436291411346731E-007   2.0397446471484881E-007   2.0073784525649312E-007   2.0736341251488876E-007   2.0378236820740899E-007   2.0162613182518559E-007   2.0401741939532426E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.4243336089475716E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007   2.0436291411346731E-007
   1.1120922789682122E-008   1.0479166647159349E-008   2.7822248547221681E-008   1.1998729670436415E-008   1.1452955213280587E-008   1.1132383241762425E-008   1.1120922789682122E-008   1.1841689575638125E-008   3.4168164691731883E-008   1.6029833935034292E-008   1.2721437870242369E-008   2.6559555120506118E-008   1.2344923468908490E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008  -1.8418980701077476E-007   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008   1.1120922789682122E-008
   2.0173319896836371E-005   2.0174684043517715E-005   2.0205777783457456E-005   2.0174251386618584E-005   2.0174375543375633E-005   2.0173313571642551E-005   2.0173319896836371E-005   2.0179287144665587E-005   2.0217093551426849E-005   2.0128587838273529E-005   2.0181677838750002E-005   2.0208438999725891E-005   2.0177878310906904E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   1.9614725628427664E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005   2.0173319896836371E-005
   5.0649629236650508E-004   5.0657411302261176E-004   5.0630868921554338E-004   5.0650182612923741E-004   5.0647965331425426E-004   5.0649629234220399E-004   5.0649629236650508E-004   5.0660535855651296E-004   5.0617900381815168E-004   5.0677123767515998E-004   5.0617490222086927E-004   5.0637879065444104E-004   5.0648440218822909E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0894998146662268E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004   5.0649629236650508E-004
  -4.8843045097701626E-002  -4.8847919166035876E-002  -4.8829853030195630E-002  -4.8843318640571627E-002  -4.8841951026972100E-002  -4.8843045101416391E-002  -4.8843045097701626E-002  -4.8848934001175778E-002  -4.8821542953448760E-002  -4.8863638342456044E-002  -4.8819427524757465E-002  -4.8833602372998747E-002  -4.8842068243137422E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.9030879076123787E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002  -4.8843045097701626E-002
  -6.0463297051429752       -6.0462369955146560       -6.0466232149749803       -6.0462775721016175       -6.0464538821307920       -6.0463297319034650       -6.0463297051429752       -6.0467530176188822       -6.0462781088012392       -6.0463169520178965       -6.0466085845461288       -6.0466678709905306       -6.0463646692511910       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0419850786172953       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752       -6.0463297051429752     
   4.6915023715233888        4.6914743337283582        4.6915723428773921        4.6914755619987982        4.6915608615581208        4.6915023857970732        4.6915023715233888        4.6917150070003144        4.6913707175776835        4.6916169515406683        4.6915118108935436        4.6915983387678066        4.6915119777610510        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6906293488602895        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6915023715233888        4.6915023715233888     
   3.7381971459988104E-006   3.7383619594291453E-006   3.7376061356107839E-006   3.7381138401539377E-006   3.7382753175900817E-006   3.7381969943746651E-006   3.7381971459988104E-006   3.7381246966753860E-006   3.7377117090638703E-006   3.7390505401318966E-006   3.7369975591654998E-006   3.7377976046713645E-006   3.7381502667247187E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7443231665414208E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006   3.7381971459988104E-006
